X	Y	Z
4298862.46	5507077.57	144.04
4298863.15	5507091.94	143.91
4298863.38	5506920.83	144.06
4298864.38	5507153.81	143.79
4298864.62	5506982.7	144.22
4298864.85	5506811.59	144.99
4298866.09	5506873.45	144.59
4298866.82	5506949.92	143.95
4298867.32	5506935.32	143.92
4298867.47	5507104.95	143.92
4298867.61	5507196.68	144.18
4298868.31	5507168.3	143.71
4298868.55	5506997.18	144.16
4298868.78	5506826.07	144.89
4298869.41	5507006.75	144.1
4298870.01	5506887.93	144.4
4298871.01	5507120.92	143.87
4298872.24	5507182.78	143.73
4298872.46	5507026.44	144.06
4298872.481	5507056.456	144.06
4298872.71	5506840.56	144.82
4298872.9	5507042.34	144.11
4298873.71	5507073.53	144.02
4298873.94	5506902.42	144.21
4298875.14	5507135.22	144.1
4298875.4	5506793.17	145.07
4298876.64	5506855.03	144.79
4298877.63	5506963.28	144.56
4298877.64	5507088.01	144.03
4298877.87	5506916.91	144.04
4298878.87	5507149.88	143.9
4298879.1	5506978.77	143.99
4298879.33	5506807.66	144.98
4298880.57	5506929.99	143.92
4298880.57	5506869.52	144.65
4298881.02	5507104.96	143.97
4298882.8	5507164.37	143.93
4298883.26	5506822.14	144.91
4298883.88	5506989.22	143.98
4298884.5	5506884.01	144.47
4298885.13	5507113.26	143.98
4298885.47	5506947.81	144.81
4298886.73	5507178.86	143.78
4298887.19	5506836.63	144.78
4298888.093	5507054.354	144.78
4298888.1	5507191	143.79
4298888.1	5507134.55	143.98
4298888.19	5507069.61	144
4298888.42	5506898.49	144.25
4298889.1	5507007.32	144.04
4298889.53	5506960.6	144.75
4298889.89	5506789.24	145.09
4298890.89	5507022.22	143.92
4298891.12	5506851.1	144.77
4298892.12	5507084.09	144.1
4298892.35	5506912.98	144.08
4298893.19	5507146.26	143.98
4298893.59	5506974.84	144.53
4298893.75	5506803.72	145.01
4298893.94	5507036.69	143.96
4298894.05	5507132.69	143.85
4298895.05	5506865.59	144.67
4298895.76	5507098.7	144.2
4298896.199	5506942.072	144.8
4298897.28	5507160.44	144.03
4298897.51	5506989.32	144.45
4298897.75	5506818.21	144.89
4298898.09	5507114.93	144.15
4298898.98	5506880.08	144.53
4298900.402	5506922.858	144.17
4298901.21	5507174.93	143.88
4298901.68	5506832.7	144.76
4298901.82	5507004.53	144.37
4298902.68	5507065.67	144.21
4298902.9	5506894.56	144.35
4298902.95	5507053.81	144.25
4298904.32	5506785.27	145.07
4298905.28	5507125.14	144.33
4298905.37	5507018.29	144.26
4298905.61	5506847.18	144.77
4298906.09	5507029.85	144.29
4298906.69	5506968.94	144.75
4298906.84	5506909.05	144.18
4298907.56	5507148.38	143.87
4298908.207	5507043.546	144.6
4298908.3	5506799.8	144.98
4298908.808	5506951.079	144.93
4298909.35	5507085.55	144.22
4298909.58	5506861.58	144.64
4298910.78	5507094.49	144.28
4298911.99	5506985.39	144.71
4298912.23	5506814.29	144.94
4298913.46	5506876.15	144.52
4298914.24	5507109.3	144.19
4298915.28	5506829.01	144.76
4298916.58	5507056.87	144.44
4298916.614	5506933.066	144.91
4298917.26	5506844.35	144.78
4298917.39	5506890.63	144.33
4298918.43	5507126.87	144.18
4298918.9	5507134.67	143.97
4298919.04	5506857.57	144.64
4298920.65	5506916.22	144.2
4298921.09	5507076.23	144.25
4298921.32	5506905.12	144.17
4298922.58	5507105.88	144.11
4298925.02	5507090.72	144.25
